seed,fold,condition,stage,batch,success,return,total_length,initial_length,feedback_length,response_length
0,0,duplex_direct,1,5697,0.15625,0.11500000000000002,2.0625,0.71875,0.84375,0.5
0,0,duplex_direct,1,5698,0.171875,0.13312500000000008,1.9375,0.75,0.75,0.4375
0,0,duplex_direct,1,5699,0.25,0.20343750000000005,2.328125,0.890625,0.71875,0.71875
0,0,duplex_direct,1,5700,0.171875,0.1259375000000001,2.296875,0.9375,0.859375,0.5
0,0,duplex_direct,1,5701,0.171875,0.13031250000000008,2.078125,0.71875,0.78125,0.578125
0,0,duplex_direct,1,5702,0.28125,0.22562500000000008,2.78125,1.0625,0.953125,0.765625
0,0,duplex_direct,1,5703,0.15625,0.1075,2.4375,1.015625,0.984375,0.4375
0,0,duplex_direct,1,5704,0.234375,0.18406250000000013,2.515625,1.046875,0.71875,0.75
0,0,duplex_direct,1,5705,0.203125,0.15218750000000014,2.546875,1.171875,0.84375,0.53125
0,0,duplex_direct,1,5706,0.15625,0.10781250000000002,2.421875,0.921875,0.71875,0.78125
0,0,duplex_direct,1,5707,0.21875,0.16656250000000017,2.609375,1.046875,0.890625,0.671875
0,0,duplex_direct,1,5708,0.140625,0.09031250000000005,2.515625,0.921875,0.984375,0.609375
0,0,duplex_direct,1,5709,0.171875,0.13281250000000003,1.953125,0.765625,0.75,0.4375
0,0,duplex_direct,1,5710,0.1875,0.14312500000000006,2.21875,0.796875,0.921875,0.5
0,0,duplex_direct,1,5711,0.265625,0.21750000000000005,2.40625,1.0,0.859375,0.546875
0,0,duplex_direct,1,5712,0.140625,0.08968750000000004,2.546875,0.953125,0.96875,0.625
0,0,duplex_direct,1,5713,0.265625,0.22375000000000014,2.09375,0.890625,0.609375,0.59375
0,0,duplex_direct,1,5714,0.203125,0.1543750000000001,2.4375,0.765625,0.875,0.796875
0,0,duplex_direct,1,5715,0.203125,0.15500000000000003,2.40625,0.84375,1.09375,0.46875
0,0,duplex_direct,1,5716,0.171875,0.11750000000000002,2.71875,1.09375,0.890625,0.734375
0,0,duplex_direct,1,5717,0.15625,0.10625000000000001,2.5,1.046875,0.828125,0.625
0,0,duplex_direct,1,5718,0.125,0.07812500000000003,2.34375,1.109375,0.65625,0.578125
0,0,duplex_direct,1,5719,0.1875,0.14343750000000008,2.203125,0.90625,0.75,0.546875
0,0,duplex_direct,1,5720,0.1875,0.14687500000000014,2.03125,0.671875,0.8125,0.546875
0,0,duplex_direct,1,5721,0.15625,0.10500000000000005,2.5625,0.984375,0.890625,0.6875
0,0,duplex_direct,1,5722,0.171875,0.12125000000000001,2.53125,1.03125,0.8125,0.6875
0,0,duplex_direct,1,5723,0.296875,0.2534375000000002,2.171875,0.828125,0.6875,0.65625
0,0,duplex_direct,1,5724,0.203125,0.14656250000000004,2.828125,1.109375,0.984375,0.734375
0,0,duplex_direct,1,5725,0.15625,0.11281250000000002,2.171875,0.859375,0.765625,0.546875
0,0,duplex_direct,1,5726,0.21875,0.17281250000000006,2.296875,1.171875,0.828125,0.296875
0,0,duplex_direct,1,5727,0.140625,0.09874999999999998,2.09375,0.78125,0.78125,0.53125
0,0,duplex_direct,1,5728,0.25,0.1990625000000001,2.546875,1.046875,0.78125,0.71875
0,0,duplex_direct,1,5729,0.3125,0.2612500000000001,2.5625,0.859375,0.984375,0.71875
0,0,duplex_direct,1,5730,0.25,0.19750000000000004,2.625,0.984375,1.0,0.640625
0,0,duplex_direct,1,5731,0.203125,0.15062500000000006,2.625,1.078125,0.96875,0.578125
0,0,duplex_direct,1,5732,0.265625,0.21593750000000006,2.484375,1.21875,0.78125,0.484375
0,0,duplex_direct,1,5733,0.109375,0.06531249999999998,2.203125,0.90625,0.8125,0.484375
0,0,duplex_direct,1,5734,0.203125,0.1531250000000001,2.5,1.03125,0.796875,0.671875
0,0,duplex_direct,1,5735,0.1875,0.14343750000000008,2.203125,0.796875,0.984375,0.421875
0,0,duplex_direct,1,5736,0.21875,0.15656250000000005,3.109375,1.265625,0.828125,1.015625
0,0,duplex_direct,1,5737,0.28125,0.22718750000000007,2.703125,1.125,0.828125,0.75
0,0,duplex_direct,1,5738,0.234375,0.17968750000000008,2.734375,1.03125,1.03125,0.671875
0,0,duplex_direct,1,5739,0.171875,0.12156250000000011,2.515625,0.90625,0.84375,0.765625
0,0,duplex_direct,1,5740,0.171875,0.12531250000000008,2.328125,1.03125,0.890625,0.40625
0,0,duplex_direct,1,5741,0.203125,0.153125,2.5,1.234375,0.828125,0.4375
0,0,duplex_direct,1,5742,0.15625,0.10437500000000005,2.59375,1.109375,0.859375,0.625
0,0,duplex_direct,1,5743,0.328125,0.27656250000000016,2.578125,1.171875,0.828125,0.578125
0,0,duplex_direct,1,5744,0.109375,0.06906250000000001,2.015625,0.8125,0.703125,0.5
0,0,duplex_direct,1,5745,0.21875,0.16343750000000007,2.765625,1.1875,0.984375,0.59375
0,0,duplex_direct,1,5746,0.234375,0.18281250000000004,2.578125,1.1875,0.796875,0.59375
0,0,duplex_direct,1,5747,0.15625,0.10843750000000003,2.390625,0.90625,1.046875,0.4375
0,0,duplex_direct,1,5748,0.1875,0.13968750000000005,2.390625,0.953125,0.734375,0.703125
0,0,duplex_direct,1,5749,0.203125,0.15593750000000006,2.359375,0.9375,0.828125,0.59375
0,0,duplex_direct,1,5750,0.171875,0.11968750000000007,2.609375,1.09375,0.8125,0.703125
0,0,duplex_direct,1,5751,0.25,0.20343750000000002,2.328125,0.875,0.765625,0.6875
0,0,duplex_direct,1,5752,0.25,0.21500000000000014,1.75,0.625,0.625,0.5
0,0,duplex_direct,1,5753,0.234375,0.1846875000000001,2.484375,1.09375,0.828125,0.5625
0,0,duplex_direct,1,5754,0.1875,0.14562500000000003,2.09375,0.984375,0.640625,0.46875
0,0,duplex_direct,1,5755,0.203125,0.14843750000000006,2.734375,1.03125,0.921875,0.78125
0,0,duplex_direct,1,5756,0.140625,0.09781250000000005,2.140625,0.90625,0.90625,0.328125
0,0,duplex_direct,1,5757,0.171875,0.12593750000000006,2.296875,0.890625,0.84375,0.5625
0,0,duplex_direct,1,5758,0.21875,0.16718750000000004,2.578125,1.078125,0.78125,0.71875
0,0,duplex_direct,1,5759,0.171875,0.12625000000000006,2.28125,0.890625,0.90625,0.484375
0,0,duplex_direct,1,5760,0.171875,0.1253125000000002,2.328125,1.046875,0.796875,0.484375
0,0,duplex_direct,1,5761,0.15625,0.101875,2.71875,1.28125,0.8125,0.625
0,0,duplex_direct,1,5762,0.21875,0.18000000000000008,1.9375,0.921875,0.625,0.390625
0,0,duplex_direct,1,5763,0.21875,0.17812500000000012,2.03125,0.890625,0.65625,0.484375
0,0,duplex_direct,1,5764,0.28125,0.22437500000000007,2.84375,1.15625,0.921875,0.765625
0,0,duplex_direct,1,5765,0.109375,0.06531249999999998,2.203125,0.734375,0.765625,0.703125
0,0,duplex_direct,1,5766,0.203125,0.15406250000000005,2.453125,1.078125,0.71875,0.65625
0,0,duplex_direct,1,5767,0.296875,0.24937500000000004,2.375,1.0,0.625,0.75
0,0,duplex_direct,1,5768,0.1875,0.14687500000000006,2.03125,0.828125,0.765625,0.4375
0,0,duplex_direct,1,5769,0.203125,0.14812500000000012,2.75,1.203125,0.875,0.671875
0,0,duplex_direct,1,5770,0.25,0.20125000000000004,2.4375,1.15625,0.75,0.53125
0,0,duplex_direct,1,5771,0.1875,0.15250000000000005,1.75,0.5625,0.71875,0.46875
0,0,duplex_direct,1,5772,0.265625,0.21875000000000006,2.34375,0.828125,0.765625,0.75
0,0,duplex_direct,1,5773,0.21875,0.16656250000000009,2.609375,1.109375,0.875,0.625
0,0,duplex_direct,1,5774,0.21875,0.16812500000000008,2.53125,1.078125,0.796875,0.65625
0,0,duplex_direct,1,5775,0.109375,0.061874999999999965,2.375,1.078125,0.84375,0.453125
0,0,duplex_direct,1,5776,0.171875,0.12937500000000013,2.125,0.8125,0.828125,0.484375
0,0,duplex_direct,1,5777,0.21875,0.17750000000000005,2.0625,0.984375,0.75,0.328125
0,0,duplex_direct,1,5778,0.1875,0.1506250000000001,1.84375,0.53125,0.75,0.5625
0,0,duplex_direct,1,5779,0.140625,0.09500000000000007,2.28125,0.921875,0.75,0.609375
0,0,duplex_direct,1,5780,0.140625,0.08781250000000006,2.640625,1.09375,0.8125,0.734375
0,0,duplex_direct,1,5781,0.21875,0.1709375000000001,2.390625,1.015625,0.875,0.5
0,0,duplex_direct,1,5782,0.21875,0.17531250000000012,2.171875,0.953125,0.6875,0.53125
0,0,duplex_direct,1,5783,0.28125,0.23625000000000015,2.25,0.6875,0.859375,0.703125
0,0,duplex_direct,1,5784,0.15625,0.10937500000000007,2.34375,0.953125,0.75,0.640625
0,0,duplex_direct,1,5785,0.15625,0.10437500000000001,2.59375,1.25,0.78125,0.5625
0,0,duplex_direct,1,5786,0.21875,0.17625000000000016,2.125,0.75,0.765625,0.609375
0,0,duplex_direct,1,5787,0.21875,0.1781250000000001,2.03125,0.75,0.75,0.53125
0,0,duplex_direct,1,5788,0.265625,0.2178125000000002,2.390625,0.8125,0.921875,0.65625
0,0,duplex_direct,1,5789,0.109375,0.06375,2.28125,0.984375,0.765625,0.53125
0,0,duplex_direct,1,5790,0.265625,0.21625000000000003,2.46875,1.140625,0.84375,0.484375
0,0,duplex_direct,1,5791,0.25,0.20500000000000013,2.25,0.984375,0.78125,0.484375
0,0,duplex_direct,1,5792,0.28125,0.22656249999999994,2.734375,1.125,0.8125,0.796875
0,0,duplex_direct,1,5793,0.15625,0.10562500000000001,2.53125,1.03125,0.78125,0.71875
0,0,duplex_direct,1,5794,0.21875,0.15531250000000008,3.171875,1.265625,1.0625,0.84375
0,0,duplex_direct,1,5795,0.125,0.06843749999999998,2.828125,1.046875,0.953125,0.828125
0,0,duplex_direct,1,5796,0.3125,0.2590625000000001,2.671875,1.25,0.765625,0.65625
0,0,duplex_direct,1,5797,0.21875,0.1671875,2.578125,1.078125,1.0,0.5
0,0,duplex_direct,1,5798,0.25,0.19875000000000007,2.5625,1.171875,0.96875,0.421875
0,0,duplex_direct,1,5799,0.203125,0.14812500000000012,2.75,1.09375,1.03125,0.625
0,0,duplex_direct,1,5800,0.21875,0.17125000000000018,2.375,1.03125,0.6875,0.65625
0,0,duplex_direct,1,5801,0.1875,0.1300000000000001,2.875,1.375,0.890625,0.609375
0,0,duplex_direct,1,5802,0.171875,0.11968750000000006,2.609375,1.078125,0.78125,0.75
0,0,duplex_direct,1,5803,0.109375,0.05812499999999998,2.5625,1.15625,0.921875,0.484375
0,0,duplex_direct,1,5804,0.171875,0.12125000000000008,2.53125,1.1875,0.828125,0.515625
0,0,duplex_direct,1,5805,0.1875,0.13531250000000006,2.609375,0.984375,0.953125,0.671875
0,0,duplex_direct,1,5806,0.1875,0.13093750000000007,2.828125,1.25,0.828125,0.75
0,0,duplex_direct,1,5807,0.171875,0.11750000000000003,2.71875,1.21875,0.90625,0.59375
0,0,duplex_direct,1,5808,0.15625,0.10687500000000003,2.46875,1.078125,0.875,0.515625
0,0,duplex_direct,1,5809,0.21875,0.16531250000000008,2.671875,1.3125,0.828125,0.53125
0,0,duplex_direct,1,5810,0.203125,0.15062500000000015,2.625,0.828125,1.0625,0.734375
0,0,duplex_direct,1,5811,0.234375,0.1803125000000001,2.703125,1.109375,0.921875,0.671875
0,0,duplex_direct,1,5812,0.203125,0.14750000000000005,2.78125,1.03125,0.859375,0.890625
0,0,duplex_direct,1,5813,0.171875,0.12218750000000005,2.484375,0.90625,0.75,0.828125
0,0,duplex_direct,1,5814,0.234375,0.18562500000000018,2.4375,0.953125,0.84375,0.640625
0,0,duplex_direct,1,5815,0.21875,0.16625000000000012,2.625,1.09375,0.828125,0.703125
0,0,duplex_direct,1,5816,0.234375,0.18187499999999998,2.625,1.0625,1.015625,0.546875
0,0,duplex_direct,1,5817,0.3125,0.26906250000000015,2.171875,0.921875,0.75,0.5
0,0,duplex_direct,1,5818,0.171875,0.11531250000000004,2.828125,1.125,0.921875,0.78125
0,0,duplex_direct,1,5819,0.21875,0.16468750000000004,2.703125,1.046875,0.765625,0.890625
0,0,duplex_direct,1,5820,0.1875,0.12531250000000008,3.109375,1.40625,0.796875,0.90625
0,0,duplex_direct,1,5821,0.171875,0.13156250000000005,2.015625,0.953125,0.640625,0.421875
0,0,duplex_direct,1,5822,0.109375,0.05999999999999997,2.46875,1.078125,0.734375,0.65625
0,0,duplex_direct,1,5823,0.25,0.20375000000000013,2.3125,0.890625,0.828125,0.59375
0,0,duplex_direct,1,5824,0.1875,0.13687500000000005,2.53125,1.15625,0.796875,0.578125
0,0,duplex_direct,1,5825,0.125,0.06624999999999999,2.9375,1.203125,0.796875,0.9375
0,0,duplex_direct,1,5826,0.171875,0.12250000000000005,2.46875,1.09375,0.78125,0.59375
0,0,duplex_direct,1,5827,0.203125,0.15031250000000013,2.640625,1.234375,0.6875,0.71875
0,0,duplex_direct,1,5828,0.125,0.0753125000000001,2.484375,0.921875,0.828125,0.734375
0,0,duplex_direct,1,5829,0.171875,0.12781250000000008,2.203125,1.03125,0.796875,0.375
0,0,duplex_direct,1,5830,0.203125,0.1509375000000001,2.609375,1.171875,0.703125,0.734375
0,0,duplex_direct,1,5831,0.21875,0.1815625000000001,1.859375,0.75,0.59375,0.515625
0,0,duplex_direct,1,5832,0.1875,0.14062500000000006,2.34375,0.921875,0.828125,0.59375
0,0,duplex_direct,1,5833,0.171875,0.12687500000000013,2.25,0.984375,0.6875,0.578125
0,0,duplex_direct,1,5834,0.296875,0.24250000000000008,2.71875,1.234375,0.921875,0.5625
0,0,duplex_direct,1,5835,0.203125,0.1468750000000001,2.8125,1.25,0.796875,0.765625
0,0,duplex_direct,1,5836,0.171875,0.12093750000000006,2.546875,1.34375,0.625,0.578125
0,0,duplex_direct,1,5837,0.125,0.08406250000000001,2.046875,0.859375,0.6875,0.5
0,0,duplex_direct,1,5838,0.234375,0.1881250000000001,2.3125,0.890625,0.734375,0.6875
0,0,duplex_direct,1,5839,0.1875,0.1365625000000001,2.546875,0.984375,0.9375,0.625
0,0,duplex_direct,1,5840,0.234375,0.19625000000000004,1.90625,0.953125,0.515625,0.4375
0,0,duplex_direct,1,5841,0.1875,0.13625000000000007,2.5625,1.140625,0.84375,0.578125
0,0,duplex_direct,1,5842,0.234375,0.1978125000000001,1.828125,0.859375,0.640625,0.328125
0,0,duplex_direct,1,5843,0.15625,0.11218750000000001,2.203125,1.015625,0.640625,0.546875
0,0,duplex_direct,1,5844,0.140625,0.09312500000000001,2.375,1.140625,0.8125,0.421875
0,0,duplex_direct,1,5845,0.125,0.07468750000000003,2.515625,1.25,0.875,0.390625
0,0,duplex_direct,1,5846,0.25,0.18500000000000005,3.25,1.6875,0.78125,0.78125
0,0,duplex_direct,1,5847,0.265625,0.21562500000000018,2.5,1.0,0.875,0.625
0,0,duplex_direct,1,5848,0.21875,0.16375000000000012,2.75,1.171875,0.765625,0.8125
0,0,duplex_direct,1,5849,0.234375,0.1875000000000001,2.34375,1.125,0.71875,0.5
0,0,duplex_direct,1,5850,0.296875,0.24187500000000006,2.75,1.203125,0.71875,0.828125
0,0,duplex_direct,1,5851,0.171875,0.12687500000000004,2.25,0.765625,0.828125,0.65625
0,0,duplex_direct,1,5852,0.21875,0.17250000000000007,2.3125,1.078125,0.609375,0.625
0,0,duplex_direct,1,5853,0.203125,0.15375000000000005,2.46875,1.140625,0.703125,0.625
0,0,duplex_direct,1,5854,0.171875,0.12250000000000003,2.46875,0.890625,0.828125,0.75
0,0,duplex_direct,1,5855,0.140625,0.08406250000000008,2.828125,1.296875,0.828125,0.703125
0,0,duplex_direct,1,5856,0.15625,0.10437500000000002,2.59375,1.1875,0.734375,0.671875
0,0,duplex_direct,1,5857,0.234375,0.1906250000000001,2.1875,1.046875,0.8125,0.328125
0,0,duplex_direct,1,5858,0.234375,0.1809375000000001,2.671875,1.265625,0.84375,0.5625
0,0,duplex_direct,1,5859,0.234375,0.18406250000000013,2.515625,1.125,0.71875,0.671875
0,0,duplex_direct,1,5860,0.28125,0.2378125000000001,2.171875,0.8125,0.8125,0.546875
0,0,duplex_direct,1,5861,0.25,0.20343750000000008,2.328125,1.03125,0.921875,0.375
0,0,duplex_direct,1,5862,0.3125,0.27062500000000017,2.09375,0.796875,0.84375,0.453125
0,0,duplex_direct,1,5863,0.25,0.21125000000000002,1.9375,0.96875,0.671875,0.296875
0,0,duplex_direct,1,5864,0.265625,0.21968750000000012,2.296875,1.0625,0.640625,0.59375
0,0,duplex_direct,1,5865,0.1875,0.1365625000000001,2.546875,1.09375,0.71875,0.734375
0,0,duplex_direct,1,5866,0.21875,0.1687500000000001,2.5,1.0,0.796875,0.703125
0,0,duplex_direct,1,5867,0.234375,0.1781250000000001,2.8125,1.28125,0.8125,0.71875
0,0,duplex_direct,1,5868,0.109375,0.05468749999999998,2.734375,1.359375,0.6875,0.6875
0,0,duplex_direct,1,5869,0.1875,0.1440625,2.171875,1.015625,0.546875,0.609375
0,0,duplex_direct,1,5870,0.21875,0.15843750000000004,3.015625,1.53125,0.9375,0.546875
0,0,duplex_direct,1,5871,0.1875,0.14406250000000004,2.171875,1.046875,0.640625,0.484375
0,0,duplex_direct,1,5872,0.15625,0.11468750000000004,2.078125,0.875,0.71875,0.484375
0,0,duplex_direct,1,5873,0.359375,0.31031250000000016,2.453125,1.078125,0.671875,0.703125
0,0,duplex_direct,1,5874,0.265625,0.20843750000000005,2.859375,1.1875,0.921875,0.75
0,0,duplex_direct,1,5875,0.203125,0.1534375000000001,2.484375,1.203125,0.71875,0.5625
0,0,duplex_direct,1,5876,0.21875,0.16531250000000014,2.671875,1.234375,0.71875,0.71875
0,0,duplex_direct,1,5877,0.125,0.08093750000000001,2.203125,0.984375,0.828125,0.390625
0,0,duplex_direct,1,5878,0.3125,0.2565625000000001,2.796875,1.15625,0.875,0.765625
0,0,duplex_direct,1,5879,0.203125,0.161875,2.0625,0.921875,0.625,0.515625
0,0,duplex_direct,1,5880,0.171875,0.11718750000000007,2.734375,1.296875,0.6875,0.75
0,0,duplex_direct,1,5881,0.109375,0.06406250000000005,2.265625,1.03125,0.65625,0.578125
0,0,duplex_direct,1,5882,0.203125,0.15906250000000005,2.203125,1.0625,0.703125,0.4375
0,0,duplex_direct,1,5883,0.234375,0.1818750000000001,2.625,1.09375,0.8125,0.71875
0,0,duplex_direct,1,5884,0.25,0.20218750000000005,2.390625,1.171875,0.734375,0.484375
0,0,duplex_direct,1,5885,0.296875,0.24437500000000006,2.625,1.203125,0.59375,0.828125
0,0,duplex_direct,1,5886,0.140625,0.08499999999999998,2.78125,1.46875,0.640625,0.671875
0,0,duplex_direct,1,5887,0.21875,0.1662500000000001,2.625,1.171875,0.75,0.703125
0,0,duplex_direct,1,5888,0.203125,0.15843750000000006,2.234375,1.0,0.75,0.484375
0,0,duplex_direct,1,5889,0.140625,0.10281250000000008,1.890625,0.578125,0.78125,0.53125
0,0,duplex_direct,1,5890,0.21875,0.18125000000000005,1.875,0.828125,0.5625,0.484375
0,0,duplex_direct,1,5891,0.265625,0.21656250000000019,2.453125,1.15625,0.59375,0.703125
0,0,duplex_direct,1,5892,0.171875,0.12281250000000005,2.453125,1.0625,0.78125,0.609375
0,0,duplex_direct,1,5893,0.1875,0.13218750000000004,2.765625,0.96875,1.0625,0.734375
0,0,duplex_direct,1,5894,0.21875,0.1725000000000001,2.3125,0.890625,0.828125,0.59375
0,0,duplex_direct,1,5895,0.140625,0.10093750000000012,1.984375,1.015625,0.5625,0.40625
0,0,duplex_direct,1,5896,0.28125,0.23343750000000008,2.390625,1.140625,0.703125,0.546875
0,0,duplex_direct,1,5897,0.28125,0.2259375,2.765625,1.359375,0.75,0.65625
0,0,duplex_direct,1,5898,0.15625,0.10937500000000014,2.34375,1.234375,0.71875,0.390625
0,0,duplex_direct,1,5899,0.171875,0.13031250000000008,2.078125,1.015625,0.875,0.1875
0,0,duplex_direct,1,5900,0.265625,0.20906250000000004,2.828125,1.1875,0.8125,0.828125
0,0,duplex_direct,1,5901,0.140625,0.0850000000000001,2.78125,1.453125,0.890625,0.4375
0,0,duplex_direct,1,5902,0.15625,0.10375000000000001,2.625,0.84375,1.015625,0.765625
0,0,duplex_direct,1,5903,0.203125,0.1543750000000001,2.4375,1.125,0.6875,0.625
0,0,duplex_direct,1,5904,0.1875,0.138125,2.46875,1.234375,0.71875,0.515625
0,0,duplex_direct,1,5905,0.21875,0.1609375000000001,2.890625,1.421875,0.90625,0.5625
0,0,duplex_direct,1,5906,0.3125,0.26250000000000023,2.5,1.03125,0.734375,0.734375
0,0,duplex_direct,1,5907,0.21875,0.1681250000000001,2.53125,1.15625,0.84375,0.53125
0,0,duplex_direct,1,5908,0.265625,0.21187500000000012,2.6875,1.15625,0.96875,0.5625
0,0,duplex_direct,1,5909,0.25,0.19656250000000003,2.671875,1.140625,0.921875,0.609375
0,0,duplex_direct,1,5910,0.21875,0.17093750000000008,2.390625,0.90625,0.65625,0.828125
0,0,duplex_direct,1,5911,0.125,0.07468749999999998,2.515625,1.015625,0.828125,0.671875
0,0,duplex_direct,1,5912,0.234375,0.1787500000000001,2.78125,1.265625,1.0,0.515625
0,0,duplex_direct,1,5913,0.140625,0.0921875,2.421875,1.125,0.765625,0.53125
0,0,duplex_direct,1,5914,0.25,0.2031250000000001,2.34375,0.859375,0.78125,0.703125
0,0,duplex_direct,1,5915,0.203125,0.15625000000000003,2.34375,0.953125,0.734375,0.65625
0,0,duplex_direct,1,5916,0.21875,0.16093750000000004,2.890625,1.359375,0.671875,0.859375
0,0,duplex_direct,1,5917,0.1875,0.13375,2.6875,1.125,0.6875,0.875
0,0,duplex_direct,1,5918,0.234375,0.1787500000000001,2.78125,1.09375,0.90625,0.78125
0,0,duplex_direct,1,5919,0.1875,0.12906250000000002,2.921875,1.546875,0.8125,0.5625
0,0,duplex_direct,1,5920,0.234375,0.18625000000000005,2.40625,1.03125,0.796875,0.578125
0,0,duplex_direct,1,5921,0.21875,0.15406250000000002,3.234375,1.4375,0.828125,0.96875
0,0,duplex_direct,1,5922,0.28125,0.22531250000000008,2.796875,1.140625,0.96875,0.6875
0,0,duplex_direct,1,5923,0.296875,0.24312500000000004,2.6875,1.203125,0.734375,0.75
0,0,duplex_direct,1,5924,0.21875,0.1675000000000001,2.5625,1.171875,0.890625,0.5
0,0,duplex_direct,1,5925,0.09375,0.039687499999999994,2.703125,1.25,0.859375,0.59375
0,0,duplex_direct,1,5926,0.3125,0.25500000000000017,2.875,1.234375,0.890625,0.75
0,0,duplex_direct,1,5927,0.203125,0.14968750000000008,2.671875,1.328125,0.84375,0.5
0,0,duplex_direct,1,5928,0.296875,0.24937500000000012,2.375,0.953125,0.84375,0.578125
0,0,duplex_direct,1,5929,0.203125,0.15218750000000006,2.546875,1.15625,0.875,0.515625
0,0,duplex_direct,1,5930,0.15625,0.09281250000000002,3.171875,1.3125,1.140625,0.71875
0,0,duplex_direct,1,5931,0.25,0.1900000000000001,3.0,1.234375,0.953125,0.8125
0,0,duplex_direct,1,5932,0.265625,0.20750000000000007,2.90625,1.265625,0.890625,0.75
0,0,duplex_direct,1,5933,0.171875,0.11562500000000002,2.8125,1.078125,0.953125,0.78125
0,0,duplex_direct,1,5934,0.234375,0.18375,2.53125,0.953125,0.96875,0.609375
0,0,duplex_direct,1,5935,0.234375,0.17875000000000013,2.78125,1.171875,1.015625,0.59375
0,0,duplex_direct,1,5936,0.28125,0.22687500000000008,2.71875,1.140625,0.96875,0.609375
0,0,duplex_direct,1,5937,0.203125,0.14437500000000003,2.9375,1.109375,1.078125,0.75
0,0,duplex_direct,1,5938,0.1875,0.14218750000000005,2.265625,0.875,0.71875,0.671875
0,0,duplex_direct,1,5939,0.25,0.18562500000000004,3.21875,1.4375,0.875,0.90625
0,0,duplex_direct,1,5940,0.140625,0.08875000000000001,2.59375,0.859375,1.015625,0.71875
0,0,duplex_direct,1,5941,0.234375,0.1778125000000001,2.828125,1.125,0.984375,0.71875
0,0,duplex_direct,1,5942,0.265625,0.20687500000000006,2.9375,1.3125,0.75,0.875
0,0,duplex_direct,1,5943,0.28125,0.22375000000000003,2.875,1.078125,1.046875,0.75
0,0,duplex_direct,1,5944,0.21875,0.15750000000000008,3.0625,1.09375,0.90625,1.0625
0,0,duplex_direct,1,5945,0.296875,0.24750000000000014,2.46875,1.015625,0.640625,0.8125
0,0,duplex_direct,1,5946,0.171875,0.11562500000000009,2.8125,1.125,0.828125,0.859375
0,0,duplex_direct,1,5947,0.15625,0.10062499999999999,2.78125,1.09375,0.953125,0.734375
0,0,duplex_direct,1,5948,0.171875,0.12656250000000005,2.265625,0.96875,0.828125,0.46875
0,0,duplex_direct,1,5949,0.21875,0.155,3.1875,1.3125,0.984375,0.890625
0,0,duplex_direct,1,5950,0.3125,0.26312500000000016,2.46875,0.90625,0.859375,0.703125
0,0,duplex_direct,1,5951,0.234375,0.16875000000000004,3.28125,1.328125,1.125,0.828125
0,0,duplex_direct,1,5952,0.3125,0.2618750000000001,2.53125,1.359375,0.8125,0.359375
0,0,duplex_direct,1,5953,0.1875,0.13937500000000003,2.40625,1.03125,0.703125,0.671875
0,0,duplex_direct,1,5954,0.265625,0.2115625,2.703125,1.1875,0.8125,0.703125
0,0,duplex_direct,1,5955,0.234375,0.18968750000000004,2.234375,0.921875,0.828125,0.484375
0,0,duplex_direct,1,5956,0.203125,0.16281250000000014,2.015625,0.71875,0.890625,0.40625
0,0,duplex_direct,1,5957,0.171875,0.11093750000000001,3.046875,1.5,0.828125,0.71875
0,0,duplex_direct,1,5958,0.234375,0.1784375000000001,2.796875,0.921875,1.203125,0.671875
0,0,duplex_direct,1,5959,0.203125,0.15500000000000005,2.40625,1.046875,0.640625,0.71875
0,0,duplex_direct,1,5960,0.25,0.18218750000000014,3.390625,1.625,0.90625,0.859375
0,0,duplex_direct,1,5961,0.1875,0.13000000000000003,2.875,1.1875,0.984375,0.703125
0,0,duplex_direct,1,5962,0.265625,0.21468750000000011,2.546875,1.1875,0.828125,0.53125
0,0,duplex_direct,1,5963,0.171875,0.12031250000000007,2.578125,1.09375,0.875,0.609375
0,0,duplex_direct,1,5964,0.1875,0.13781250000000006,2.484375,1.015625,0.875,0.59375
0,0,duplex_direct,1,5965,0.21875,0.16093750000000007,2.890625,1.1875,1.0625,0.640625
0,0,duplex_direct,1,5966,0.203125,0.150625,2.625,1.25,0.90625,0.46875
0,0,duplex_direct,1,5967,0.21875,0.16687500000000005,2.59375,1.09375,0.796875,0.703125
0,0,duplex_direct,1,5968,0.25,0.19906250000000006,2.546875,1.234375,0.859375,0.453125
0,0,duplex_direct,1,5969,0.28125,0.2281250000000001,2.65625,1.09375,0.953125,0.609375
0,0,duplex_direct,1,5970,0.265625,0.20843750000000005,2.859375,1.625,0.734375,0.5
0,0,duplex_direct,1,5971,0.234375,0.17812500000000012,2.8125,1.0,1.015625,0.796875
0,0,duplex_direct,1,5972,0.203125,0.15437500000000015,2.4375,0.953125,1.046875,0.4375
0,0,duplex_direct,1,5973,0.234375,0.18093750000000008,2.671875,1.140625,0.890625,0.640625
0,0,duplex_direct,1,5974,0.1875,0.13375000000000006,2.6875,1.140625,0.96875,0.578125
0,0,duplex_direct,1,5975,0.203125,0.15875000000000014,2.21875,1.0,0.796875,0.421875
0,0,duplex_direct,1,5976,0.1875,0.1375000000000001,2.5,0.984375,0.90625,0.609375
0,0,duplex_direct,1,5977,0.21875,0.16250000000000012,2.8125,1.140625,1.046875,0.625
0,0,duplex_direct,1,5978,0.125,0.0734375,2.578125,1.328125,0.703125,0.546875
0,0,duplex_direct,1,5979,0.1875,0.13281250000000006,2.734375,1.09375,1.015625,0.625
0,0,duplex_direct,1,5980,0.1875,0.13968750000000002,2.390625,0.796875,1.046875,0.546875
